id,count
0,87.945
1,246.27
2,107.77
4,32.67
5,136.91
10,125.17
11,241.36
12,372.08
15,45.88
17,183.97
18,296.75
23,239.27
25,139.21
26,45.63
31,192.06
39,122.66
40,29.37
41,213.24
42,395.99
43,140.83
51,174.02
52,101.19
54,17.56
60,123.46
61,154.22
62,101.93
63,25.35
65,85.98
66,124.43
68,188.01
71,99.79
80,32.53
82,66.65
94,140.94
98,248.88
101,39.32
102,166.77
107,158.47
112,260.95
113,97.38
115,58.19
116,110.57
120,157.38
121,51.99
122,320.64
132,206.192
143,102.37
147,60.24
150,15.5
151,93.35
152,198.26
153,97.13
155,197.04
156,147.14
159,160.64
161,134.42
163,44.0
177,159.65
186,18.66
188,17.01
190,103.5
191,88.56
192,277.95
195,304.05
200,137.89
209,319.58
210,16.67
211,220.12
214,226.07
215,26.13
218,106.77
219,31.0
222,184.91
225,16.95
228,313.56
236,164.21
241,40.04
242,236.45
243,151.87
245,16.226666666666667
247,248.15
251,166.53
252,73.555
253,86.03
254,92.97
258,300.57
260,50.05
261,148.75
265,83.85
266,279.83
267,327.84
269,166.75
270,62.93
275,99.03
278,45.41
279,98.88
286,105.21
287,27.73
288,237.18
289,139.75333333333333
293,19.33
294,187.02
297,43.01
302,127.7
303,92.275
304,115.37
307,103.53
309,16.916666666666664
311,165.71
312,148.39
314,198.51
315,183.28
319,139.83166666666665
322,109.93
323,55.77
325,148.4
327,236.36
330,45.86
332,172.62
333,16.16
338,99.44
341,104.22
345,219.76
348,129.04
349,43.66
350,127.11
352,56.92
355,19.17
356,184.26
358,60.83
363,154.32
369,124.63
371,19.26
372,141.16
375,303.93
380,136.07
388,33.17
391,148.98
392,276.47
393,361.15
394,230.71
396,27.59
401,39.13
407,96.52
409,97.58
410,127.19
416,128.79
418,128.56
420,142.57
421,212.79
422,140.3
424,295.41
428,363.69
429,243.5
431,219.82
435,20.27
439,109.39
441,19.4
447,84.68
449,218.04
451,178.19
452,15.613333333333333
454,207.37
458,241.09
463,147.67
467,15.22
470,269.31
471,150.595
474,288.23
478,13.95
483,127.68
484,182.01
485,97.13
486,139.21
491,102.11
494,90.89
495,252.14
497,220.33
499,236.67
515,127.85
518,201.27666666666664
521,216.78
525,158.41
529,259.96
532,133.74
534,88.42
540,83.45
544,314.11
547,139.94
549,33.78
563,45.95
564,160.55
567,129.67
572,133.64
577,150.68
578,240.55
585,381.79
588,215.98
589,149.52
590,100.51
592,16.69
594,295.48
596,17.56
598,398.58
599,124.65
605,34.12
606,128.98
607,277.12
608,200.95416666666665
609,51.13
610,290.6
611,219.23
614,199.94
615,202.0
616,249.08
617,149.94
618,248.94
624,128.11
629,152.12
631,87.33
633,87.945
637,27.4
638,102.55
643,72.23
644,138.48
645,43.88
646,210.41
648,160.29
650,38.07
651,230.22
652,279.97
656,135.71
657,15.76
659,105.56
660,244.05
662,101.19
665,342.12
675,325.74
681,136.32
682,244.0
685,17.413333333333334
686,146.41
689,25.77
696,118.42
703,147.76
704,102.36
705,184.215
714,244.35
717,105.76
718,13.95
720,59.21
721,219.1
723,221.35
726,225.09
728,158.79
730,232.66
731,27.59
