id,count
0,91.94
1,256.405
2,105.17
4,34.815
5,141.565
10,126.39
11,236.34
12,375.965
15,47.2
17,194.465
18,299.165
23,238.365
25,144.14
26,46.055
31,185.06
39,124.345
40,29.385
41,212.735
42,388.165
43,136.47
51,170.81
52,98.33
54,17.265
60,128.725
61,150.845
62,100.38
63,25.885
65,91.265
66,121.93625
68,184.515
71,98.275
80,32.135
82,65.6
94,140.74
98,237.22
101,41.675
102,161.87
107,161.25
112,252.305
113,96.045
115,57.91
116,109.745
120,171.835
121,44.23
122,322.47
132,206.29
143,100.075
147,59.57
150,15.015
151,94.03
152,210.68
153,96.51
155,186.56
156,147.965
159,154.055
161,129.13
163,45.955
177,150.87
186,19.075
188,17.958333333333332
190,105.5
191,89.88
192,283.38
195,308.975
200,139.85
209,320.565
210,16.282500000000002
211,203.1
214,225.44125
215,24.77
218,108.17
219,30.89
222,179.63
225,16.87
228,318.31
236,167.33
241,38.465
242,237.01
243,156.955
245,16.565
247,247.77
251,168.835
252,78.709
253,86.215
254,94.02
258,309.02
260,49.785
261,146.335
265,84.78
266,282.145
267,327.12
269,175.835
270,62.66
275,96.98625
278,45.98
279,93.12
286,104.03
287,27.67
288,232.93
289,137.38633333333334
293,18.97
294,178.95
297,44.595
302,124.64625
303,92.905
304,114.86
307,101.36875
309,16.8525
311,155.335
312,152.91
314,212.73
315,178.025
319,139.09383333333332
322,109.51
323,55.98
325,138.31
327,239.12
330,47.5
332,171.65
333,16.135
338,100.675
341,104.14
345,214.405
348,124.195
349,45.51
350,124.46
352,57.07
355,20.53
356,170.69
358,60.97
363,149.615
369,127.39
371,19.105
372,135.545
375,300.09
380,135.245
388,32.88
391,144.31
392,279.26
393,371.135
394,226.575
396,26.715
401,40.855
407,95.665
409,97.08
410,124.01625
416,127.98
418,126.785
420,145.705
421,213.705
422,138.24
424,300.025
428,370.305
429,232.595
431,221.335
435,21.31
439,104.805
441,19.095
447,85.15
449,216.115
451,176.855
452,15.905
454,211.01
458,227.94
463,144.015
467,15.43
470,294.815
471,147.88
474,287.415
478,13.54
483,126.725
484,173.755
485,96.51
486,143.12
491,101.16875
494,89.275
495,255.16
497,221.21
499,212.175
515,131.705
518,201.09
521,217.95
525,151.745
529,257.83
532,140.435
534,88.615
540,81.565
544,313.51
547,146.115
549,33.03
563,45.9
564,149.98
567,125.56625
572,138.26
577,148.2
578,248.645
585,379.685
588,205.98
589,143.345
590,103.25
592,16.705
594,295.63
596,17.265
598,392.015
599,123.51
605,36.48
606,132.09
607,279.695
608,203.63216666666668
609,48.795
610,295.175
611,219.54
614,188.855
615,198.15
616,239.19
617,148.995
618,243.795
624,127.525
629,144.265
631,87.485
633,91.94
637,26.44
638,103.215
643,72.37
644,135.42
645,43.87
646,211.29533333333333
648,168.6
650,39.515
651,226.93
652,280.14
656,137.985
657,15.08
659,99.785
660,232.435
662,99.71625
665,345.515
675,328.445
681,133.15
682,235.705
685,16.472500000000004
686,149.16
689,24.605
696,120.265
703,145.27
704,100.79625
705,176.14666666666665
714,242.5775
717,106.32
718,13.54
720,61.2925
721,224.175
723,234.05
726,220.915
728,152.22
730,233.28
731,26.19
734,343.125
737,95.27
738,15.37
745,252.545
746,26.19
749,237.93
752,24.6
753,186.17
758,220.72
765,18.07
766,223.11
768,94.03
769,179.68
774,174.575
775,87.775
781,65.28
784,335.41
794,15.485
795,285.93
796,84.065
802,217.215
803,228.29
805,45.51
806,287.795
807,98.06625
809,15.14
810,207.515
812,228.095
814,127.185
818,246.19
819,142.61
825,66.86
836,132.775
839,164.915
847,271.13
848,226.015
851,146.59
852,133.485
853,35.3
857,186.695
858,45.3
859,238.795
861,30.86
867,105.81
870,250.455
871,187.385
872,216.115
874,370.94
881,138.32
886,128.485
890,58.225
895,139.945
899,86.215
900,280.325
901,249.63
902,196.94
903,46.89
913,241.035
918,178.215
923,185.92266666666671
924,49.005
926,25.975
927,21.34
930,213.64
934,27.73
937,141.225
939,209.435
941,89.61
942,395.7
946,292.035
950,101.26
953,89.61
959,78.695
961,23.215
962,79.07
964,79.855
969,210.78
971,119.01
976,47.89
978,247.635
980,250.56
981,198.73
990,379.745
993,16.7
996,16.41
998,344.93
999,197.42
1006,102.695
1008,18.53
1013,26.195
1015,106.53625
1016,140.43
1022,320.54
1026,215.935
1028,236.56
1031,94.365
1034,49.785
1037,193.885
1040,62.66
1042,16.835
1046,15.08
1048,109.92
1049,107.39
1050,55.765
1051,184.055
1052,232.595
1055,227.425
1060,128.285
1064,24.6
1066,70.67
1071,106.58
1073,15.005
1089,155.335
1091,133.74
1092,60.79
1093,238.72
1096,334.56
1097,230.24125
1098,18.22833333333333
1099,44.925
1102,204.645
1107,101.75
1109,47.2
1111,194.355
1112,111.47
1114,304.82
1116,290.685
1117,145.155
1118,103.34
1122,175.805
1124,142.73
1127,124.52875
1133,244.48
1134,46.055
1135,220.02
1139,308.405
1143,65.255
1150,127.665
1151,92.55
1153,288.42
1155,26.58
1162,22.4
1163,199.77
1166,21.825
1171,82.045
1172,16.429166666666667
1173,223.175
1174,92.905
1177,111.495
1178,218.36
1184,221.8725
1185,101.50375
1186,127.885
1187,165.775
1188,281.19
1191,140.145
1207,101.275
1213,45.1
1215,138.295
1223,256.995
1227,101.635
1236,65.675
1237,57.595
1238,20.8
1241,24.51
1248,13.535
1250,44.63
1251,136.08
1253,122.98
1255,109.365
1257,256.995
1261,126.225
1262,368.06
1265,184.855
1273,154.1
1277,281.49
1278,138.415
1280,126.2
1284,231.18
1285,341.145
1288,36.48
1295,97.1975
1297,395.105
1299,233.525
1304,146.255
1308,45.9
1310,104.3325
1311,145.81
1314,96.045
1315,98.89625
1318,43.87
1320,337.765
1321,292.425
1322,240.775
1330,119.16
1333,147.795
1334,218.62
1341,169.155
1344,182.89
1351,241.02
1354,101.465
1356,65.61
1363,96.975
1365,201.34
1369,143.665
1373,125.56625
1375,98.7475
1377,86.22
1379,208.865
1380,296.925
1381,97.315
1384,175.34
1390,209.92
1393,239.895
1395,63.795
1399,343.12
1400,98.43
1401,184.985
1404,122.73
1408,15.28
1409,29.24
1413,214.405
1416,276.33
1418,99.56875
1423,104.03
1424,26.59
1425,15.43
1433,178.23
1434,174.32
1436,327.355
1442,260.665
1444,86.215
1445,150.48
1452,159.405
1455,141.59
1462,65.48
1467,87.44
1472,41.625
1475,233.625
1493,120.705
1501,201.66
1503,307.46
1504,229.085
1505,16.16
1511,175.96
1512,61.33
1513,122.105
1514,41.07
1528,205.67
1533,242.045
1534,24.915
1536,145.33
1537,57.31125
1539,268.33
1550,223.075
1552,211.4375
1554,186.375
1555,384.955
1556,96.155
1559,38.475
1563,212.82
1566,190.875
1567,218.395
1568,21.885
1571,228.92625
1572,15.045
1574,55.765
1577,17.265
1583,124.16
1585,32.615
1586,189.075
1587,219.165
1596,142.105
1602,46.89
1604,91.94
1605,44.505
1610,304.88
1611,99.29
1616,36.48
1617,97.85125
1618,16.895
1622,35.915
1623,34.835
1628,308.885
1631,14.74
1632,138.605
1633,241.2
1634,336.735
1636,255.74
1637,101.5275
1643,170.23
1644,103.53
1646,102.84
1648,181.4575
1651,45.725
1656,18.398833333333336
1658,124.22
1659,17.9
1665,225.4475
1666,148.55
1670,47.29
1674,203.63216666666668
1679,246.55
1680,241.64
1683,325.12
1686,24.045
1691,98.7
1693,41.095
1696,42.45
1697,98.22
1703,103.225
1706,26.52
1709,211.135
1710,86.215
1712,178.215
1713,136.71
1718,394.67
1719,194.34
1722,277.605
1723,118.215
1724,292.655
1728,88.46
1730,28.48
1732,26.785
1737,44.965
1745,86.755
1747,16.725
1748,16.065
1755,131.495
1759,13.54
1761,290.685
1764,237.495
1765,132.765
1766,87.06
1768,98.98
1770,23.4
1771,145.5
1774,89.295
1785,157.55
1788,212.57
1792,13.53
1794,223.605
1797,144.315
1798,13.25
1799,239.41
1802,98.78
1806,44.93
1808,75.81
1810,203.425
1818,192.735
1819,395.875
1820,278.16
1822,236.76
1826,239.125
1827,184.645
1835,18.725
1841,94.115
1842,139.93
1843,14.28
1846,37.875
1849,83.21
1850,172.225
1851,220.405
1857,64.265
1858,197.66463095238095
1860,96.685
1861,235.115
1864,125.205
1869,333.08
1871,65.675
1872,41.205
1875,16.66
1878,208.91
1879,260.025
1885,81.695
1888,81.265
1889,24.645
1890,100.8075
1896,185.595
1897,173.185
1898,157.985
1900,89.205
1905,47.29
1908,105.82
1909,100.89375
1913,58.005
1918,124.94
1922,325.045
1923,139.94
1925,286.195
1926,155.725
1927,306.21
1930,186.755
1935,96.045
1939,108.79
1942,93.35
1943,34.77
1948,242.045
1949,285.825
1951,108.39
1953,91.9
1959,164.335
1963,13.355
1967,139.895
1973,281.98
1975,26.5
1976,92.505
1990,94.775
1993,115.96125
1997,220.795
1999,140.16
2001,295.78
2004,95.775
2010,104.01375
2013,144.27
2017,315.405
2021,139.63
2023,214.295
2026,145.77
2037,41.07
2039,235.7
2041,16.535
2046,18.95
2050,15.005
2060,227.195
2067,110.145
2069,133.215
2072,254.455
2074,172.93
2079,116.355
2083,25.9
2085,234.745
2087,18.855
2093,138.285
2094,37.755
2097,47.29
2103,96.405
2104,62.66
2107,203.85
2108,22.285
2110,80.34
2115,252.545
2117,32.855
2125,329.99
2127,222.1
2133,14.11
2134,381.83
2135,136.55
2141,226.62
2143,45.725
2145,87.96
2146,29.15
2147,296.865
2148,65.6
2149,57.425
2165,125.745
2166,184.725
2177,220.915
