id,count
0,309.69
1,305.43
2,309.405
4,305.55
5,305.43
10,305.43
11,305.55
12,309.125
15,307.815
17,309.82
18,305.43
23,305.745
25,305.745
26,309.69
31,307.21
39,305.43
40,309.995
41,309.125
42,305.43
43,305.55
51,305.43
52,303.99
54,310.08
60,309.52
61,309.52
62,309.995
63,305.745
65,305.43
66,309.69
68,309.52
71,106.425
80,305.55
82,393.795
94,309.52
98,305.43
101,310.71
102,310.17
107,309.375
112,305.43
113,300.965
115,390.7
116,305.43
120,310.285
121,300.965
122,305.43
132,309.375
143,309.52
147,377.985
150,305.43
151,103.82
152,305.43
153,103.425
155,300.965
156,305.43
159,309.52
161,303.99
163,309.52
177,305.55
186,305.745
188,309.52
190,310.285
191,305.745
192,305.43
195,305.43
200,309.375
209,305.43
210,303.99
211,305.43
214,305.55
215,309.52
218,305.55
219,303.11
222,309.405
225,310.17
228,305.55
236,305.43
241,304.485
242,305.43
243,305.43
245,299.63
247,305.55
251,305.745
252,309.69
253,103.425
254,309.995
258,305.43
260,394.995
261,309.405
265,103.425
266,309.52
267,305.43
269,309.52
270,395.36
275,310.71
278,309.995
279,104.465
286,307.815
287,309.82
288,305.43
289,305.55
293,309.52
294,305.43
297,394.6
302,310.285
303,310.17
304,305.43
307,307.815
309,303.11
311,305.55
312,307.815
314,305.55
315,305.43
319,305.43
322,305.43
323,379.6
325,305.43
327,310.71
330,310.71
332,309.125
333,310.285
338,309.52
341,309.995
345,308.955
348,305.43
349,309.405
350,309.69
352,379.6
355,308.955
356,305.43
358,393.185
363,309.69
369,305.43
371,305.55
372,305.43
375,305.745
380,305.43
388,305.55
391,305.55
392,305.55
393,305.43
394,307.815
396,304.485
401,309.69
407,105.04
409,103.425
410,309.995
416,305.55
418,308.955
420,305.43
421,309.52
422,305.55
424,305.43
428,305.43
429,305.55
431,309.52
435,309.125
439,307.815
441,309.405
447,105.05
449,310.015
451,305.43
452,309.82
454,305.43
458,305.55
463,309.52
467,310.08
470,309.405
471,309.69
474,305.55
478,310.015
483,309.52
484,305.43
485,103.425
486,305.745
491,307.21
494,305.55
495,309.125
497,308.955
499,305.43
515,305.43
518,305.43
521,310.015
525,309.995
529,305.43
532,310.71
534,104.465
540,105.04
544,309.405
547,309.52
549,305.43
563,310.08
564,305.55
567,309.82
572,305.745
577,305.55
578,305.43
585,305.43
588,305.43
589,305.55
590,305.55
592,309.82
594,305.43
596,310.08
598,305.43
599,305.55
605,310.015
606,309.82
607,305.43
608,305.43
609,393.795
610,305.43
611,309.125
614,305.43
615,305.43
616,305.745
617,305.43
618,305.43
624,309.125
629,305.55
631,105.04
633,309.69
637,305.745
638,309.52
643,393.365
644,305.55
645,309.82
646,305.43
648,305.43
650,310.08
651,309.69
652,305.43
656,310.71
657,309.52
659,305.55
660,305.43
662,310.71
665,305.43
675,305.43
681,310.285
