id,count
0,87.945
1,246.18
2,107.23
4,32.67
5,136.88
10,125.1
11,238.94
12,370.89
15,45.88
17,183.97
18,296.48
23,239.32
25,138.63
26,45.63
31,192.15
39,123.42
40,29.37
41,213.33
42,396.44
43,141.89
51,174.72
52,101.19
54,17.56
60,123.74
61,154.17
62,101.585
63,25.35
65,86.4
66,124.5
68,187.04
71,99.79
80,32.53
82,66.65
94,140.83
98,247.24
101,39.32
102,165.46
107,154.0
112,260.95
113,97.12
115,58.19
116,110.57
120,157.38
121,51.43
122,320.95
132,206.372
143,102.37
147,60.24
150,15.5
151,93.35
152,198.83
153,97.13
155,196.98
156,147.12
159,160.64
161,134.42
163,44.0
177,159.15
186,18.66
188,17.01
190,103.5
191,88.26
192,277.9
195,304.37
200,137.52
209,319.58
210,16.67
211,221.99
214,226.15
215,26.13
218,106.77
219,31.0
222,184.91
225,16.95
228,313.24
236,164.13
241,40.04
242,236.49
243,152.29
245,16.226666666666667
247,248.83
251,164.65
252,73.555
253,86.03
254,93.87
258,302.99
260,50.05
261,148.88
265,83.85
266,279.24
267,328.09
269,168.02
270,62.93
275,99.03
278,45.41
279,98.88
286,104.95
287,27.73
288,236.63
289,139.75333333333333
293,19.33
294,187.13
297,43.01
302,127.7
303,92.275
304,114.19
307,103.185
309,16.916666666666664
311,167.57
312,147.58
314,198.45
315,182.38
319,139.83166666666665
322,109.93
323,55.77
325,150.11
327,237.05
330,45.86
332,173.21
333,16.16
338,99.82
341,103.4
345,220.67
348,128.89
349,43.66
350,127.04
352,56.92
355,19.17
356,184.47
358,60.83
363,154.18
369,125.77
371,19.26
372,142.93
375,303.18
380,137.88
388,33.17
391,148.94
392,277.02
393,362.13
394,230.65
396,27.59
401,39.13
407,96.52
409,97.58
410,127.14
416,130.19
418,128.68
420,143.31
421,212.88
422,142.07
424,295.96
428,364.94
429,243.67
431,218.9
435,20.27
439,108.85
441,19.4
447,84.68
449,218.14
451,179.02
452,15.613333333333333
454,207.59
458,241.26
463,147.71
467,15.22
470,269.52
471,150.665
474,288.16
478,13.95
483,127.52
484,179.28
485,97.13
486,138.2
491,101.915
494,91.35
495,253.56
497,219.57
499,236.67
515,128.9
518,201.51666666666665
521,217.63
525,158.36
529,260.03
532,133.9
534,88.42
540,83.45
