id,count
0,92.215
1,245.99
2,103.065
4,32.26
5,136.24
10,122.305
11,240.775
12,375.055
15,45.995
17,198.355
18,295.315
23,236.33
25,144.32
26,46.575
31,190.025
39,121.805
40,29.44
41,212.53
42,388.575
43,134.195
51,171.29
52,101.575
54,17.49
60,128.355
61,157.17
62,100.70875
63,25.575
65,88.69
66,122.825
68,184.62
71,97.86
80,31.175
82,66.875
94,142.255
98,244.625
101,38.385
102,154.43
107,161.58
112,236.21
113,101.22
115,60.51
116,108.285
120,157.515
121,44.425
122,318.585
132,207.925
143,107.35
147,60.01
150,15.83
151,93.385
152,206.295
153,95.43
155,193.09
156,144.86
159,155.8
161,126.45
163,44.96
177,152.66
186,18.28
188,18.35
190,104.93
191,88.335
192,287.57
195,304.6
200,137.445
209,317.595
210,16.137500000000003
211,202.45
214,227.715
215,25.815
218,106.335
219,30.935
222,179.075
225,17.37
228,313.985
236,164.29
241,39.725
242,239.41
243,161.825
245,16.586666666666666
247,250.355
251,170.91
252,77.525
253,84.795
254,93.715
258,307.59
260,50.495
261,150.29
265,85.4
266,283.735
267,327.075
269,175.06
270,62.76
275,96.74
278,46.635
279,94.305
286,106.925
287,27.27
288,240.475
289,134.815
293,19.45
294,178.72
297,44.83
302,127.5925
303,92.8
304,114.01
307,101.81875
309,16.914166666666667
311,147.92
312,154.07
314,194.51
315,181.39
319,135.8925
322,107.965
323,54.56
325,128.93
327,237.045
330,47.82
332,175.3
333,16.825
338,101.095
341,105.91
345,217.145
348,127.36
349,46.48
350,124.79
352,55.68
355,20.715
356,179.525
358,63.11
363,150.365
369,126.4
371,19.03
372,132.105
375,296.785
380,138.51
388,34.01
391,140.34
392,283.32
393,363.65
394,226.365
396,27.345
401,38.845
407,92.83
409,96.31
410,124.85
416,128.405
418,124.14
420,143.98
421,210.93
422,132.465
424,293.395
428,373.585
429,233.555
431,222.705
435,21.6
439,109.89
441,18.81
447,83.29
449,211.435
451,167.205
452,15.955
454,208.985
458,231.21
463,147.625
467,15.72
470,297.225
471,145.085
474,286.11
478,13.585
483,123.875
484,170.035
485,95.43
486,141.425
491,102.56375
494,87.425
495,253.71
497,223.205
499,221.54
515,127.405
518,201.29
521,217.875
525,155.36
529,254.905
532,141.5
534,86.83
540,79.94
544,315.72
547,142.825
549,33.28
563,46.985
564,141.19
567,129.2175
572,136.395
577,152.305
578,246.46
585,379.19
588,202.05
589,150.405
590,100.43
592,16.495
594,296.82
596,17.49
598,392.235
599,123.095
605,33.4
606,128.775
607,274.705
608,201.19333333333336
609,50.345
610,291.25
611,218.315
614,191.73
615,197.405
616,244.17
617,145.225
618,241.02
624,125.19
629,154.895
631,86.81
633,92.215
637,26.84
638,102.525
643,70.975
644,135.225
645,44.905
646,212.3491666666667
648,177.56
650,36.79
651,227.755
652,271.96
656,136.675
657,14.885
659,105.845
660,244.57
662,99.37
665,347.675
675,328.92
681,131.775
682,232.64
685,16.245833333333334
686,143.875
689,25.44
696,116.415
703,146.965
704,100.75
705,186.66299999999998
714,243.38
717,106.955
718,13.585
720,59.128
721,223.18
723,227.875
726,223.015
728,155.08
730,234.03
731,27.55
734,344.695
737,93.52
738,14.9
745,244.87
746,27.55
749,240.89
752,25.52
753,195.48
758,224.1
765,17.86
766,230.68
768,93.385
769,182.34
774,179.52
775,91.335
781,66.495
784,338.65
794,15.15
795,280.54
796,82.32
802,218.93
803,227.825
805,46.48
806,286.495
807,97.755
809,15.99
810,206.77
812,227.825
814,123.965
818,249.665
819,137.235
825,66.45
836,128.35
839,160.36
847,269.58
848,225.77
851,150.975
852,134.295
853,32.925
857,185.58
858,45.795
859,241.675
861,30.87
867,104.555
870,250.44
871,192.0
872,211.435
874,369.47
881,130.045
886,132.265
890,60.785
895,141.53
899,84.795
900,277.895
901,252.425
902,207.135
903,45.83
913,242.745
918,174.0
923,186.61599999999999
924,48.875
926,26.31
927,20.245
930,216.985
934,28.735
937,143.79
939,208.96
941,92.985
942,394.535
946,288.545
950,100.89
953,88.495
959,79.575
961,23.94
962,77.63
964,75.37
969,209.87
971,112.325
976,46.195
978,242.565
980,246.42
981,201.0
990,376.7
993,16.535
996,16.32
998,343.39
999,193.445
1006,102.51
1008,18.155
1013,25.545
1015,106.75875
1016,137.835
1022,321.195
1026,220.92
1028,238.74
1031,98.155
1034,50.505
1037,180.995
1040,62.77
1042,17.37
1046,14.885
1048,109.9125
1049,105.63
1050,56.39
1051,182.55
1052,237.135
1055,228.405
1060,132.375
1064,25.52
1066,71.32
1071,105.42
1073,14.87
1089,147.92
1091,129.575
1092,58.365
1093,232.135
1096,333.66
1097,229.5
1098,18.1395
1099,45.415
1102,201.96
1107,105.47
1109,45.215
1111,193.315
1112,111.0
1114,297.12
1116,286.82
1117,148.465
1118,106.735
1122,183.66
1124,144.86
1127,125.355
1133,240.605
1134,46.575
1135,221.445
1139,308.33
1143,66.53
1150,127.28
1151,92.4
1153,282.695
1155,27.105
1162,23.195
1163,200.445
1166,21.67
1171,80.22
1172,16.60666666666667
1173,224.745
1174,92.8
1177,111.02
1178,216.86
1184,223.97
1185,100.66375
1186,125.14
1187,168.42
1188,282.015
1191,143.95
1207,99.965
1213,45.5
1215,138.365
1223,247.62
1227,101.01
1236,67.21
1237,57.345
1238,20.23
1241,24.995
1248,13.83
1250,44.14
1251,134.43
1253,120.12
1255,108.425
1257,247.62
1261,123.87
1262,361.96
1265,183.33
1273,152.105
1277,280.08
1278,137.895
1280,126.745
1284,231.45
1285,338.4
1288,33.4
1295,95.81
1297,396.055
1299,233.595
1304,148.355
1308,46.985
1310,102.405
1311,146.565
1314,101.22
1315,99.04
1318,44.905
1320,337.45
1321,291.45
1322,239.735
1330,117.375
1333,143.7575
1334,220.18
1341,170.9
1344,181.315
1351,242.74
1354,100.38
1356,65.46
1363,98.05875
1365,208.065
1369,146.545
1373,129.1975
1375,99.90125
1377,84.64
1379,224.995
1380,292.95
1381,97.56
1384,171.815
1390,203.065
1393,238.345
1395,64.68
1399,341.125
1400,97.29
1401,184.09
1404,121.355
1408,14.87
1409,29.585
1413,217.12
1416,279.33
1418,100.90625
1423,106.925
1424,27.115
1425,15.72
1433,175.43
1434,174.2
1436,325.13
1442,258.655
1444,84.795
1445,147.655
1452,163.34
1455,143.555
1462,66.995
1467,87.955
1472,42.61
1475,234.62
1493,123.2
1501,198.055
1503,306.27
1504,232.335
1505,16.83
1511,173.94
1512,62.06
1513,125.66
1514,38.01
1528,188.905
1533,244.265
1534,25.085
1536,146.82
1537,55.09875
1539,269.375
1550,224.24
1552,211.72083333333336
1554,190.295
1555,382.26
1556,95.365
1559,36.275
1563,212.695
1566,185.795
1567,219.615
1568,23.165
1571,230.18
1572,15.142000000000001
1574,56.39
1577,17.49
1583,121.465
1585,32.44
1586,194.905
1587,221.465
1596,141.925
1602,45.83
1604,92.215
1605,45.355
1610,299.29
1611,96.225
1616,33.4
1617,97.44
1618,16.785
1622,35.785
1623,34.22
1628,308.67
1631,14.435
1632,136.99
1633,237.62
1634,333.665
1636,250.91
1637,101.42125
1643,168.765
1644,102.81
1646,106.76
1648,185.3083333333333
1651,46.135
1656,18.502666666666666
1658,126.63
1659,17.815
1665,227.83
1666,151.55
1670,45.565
1674,201.19333333333336
1679,232.83
1680,247.56
1683,324.49
1686,23.855
1691,99.025
1693,41.125
1696,39.06
1697,98.37
1703,106.53
1706,27.105
1709,208.39
1710,84.795
1712,182.96
1713,134.815
1718,390.415
1719,193.95
1722,279.915
1723,120.23
1724,286.825
1728,86.315
1730,28.825
1732,25.795
1737,45.43
1745,85.425
1747,16.63
1748,15.66
1755,132.365
1759,13.585
1761,286.82
1764,234.045
1765,130.625
1766,85.235
1768,98.73
1770,23.935
1771,141.4025
1774,92.87
1785,156.02
1788,200.495
1792,13.705
1794,224.08
1797,146.07
1798,13.825
1799,246.995
1802,98.96875
1806,45.675
1808,72.53
1810,206.155
1818,186.41
1819,393.49
1820,279.595
1822,235.59
1826,237.71
1827,185.63
1835,19.015
1841,92.67
1842,133.725
1843,14.735
1846,37.915
1849,82.69
1850,158.425
1851,222.935
1857,64.205
1858,200.73570238095246
1860,97.655
1861,235.77
1864,124.845
1869,332.32
1871,67.21
1872,37.26
1875,16.666666666666664
1878,217.88
1879,258.785
1885,80.69
1888,78.905
1889,25.84
1890,100.345
1896,184.115
1897,170.17
1898,158.835
1900,87.585
1905,45.565
1908,105.45
1909,100.33375
1913,60.625
1918,123.205
1922,325.91
1923,137.555
1925,281.0
1926,154.455
1927,299.99
1930,191.995
1935,101.22
1939,112.47
1942,92.395
1943,31.28
1948,244.265
1949,278.73
1951,108.87125
1953,91.1025
1959,162.88
1963,13.45
1967,138.365
1973,282.375
1975,26.885
1976,91.015
1990,95.12
1993,116.25
1997,218.28
1999,141.135
2001,297.665
2004,94.21
2010,105.7
2013,143.25
2017,316.245
2021,141.7
2023,215.06
2026,143.275
2037,38.01
2039,231.65
2041,16.35
2046,19.435
2050,14.87
2060,236.22
2067,108.26
2069,135.8
2072,253.565
2074,170.315
2079,113.43
2083,26.695
2085,234.45
2087,18.205
2093,140.45
2094,36.72
2097,45.565
2103,96.965
2104,62.77
2107,206.4
2108,22.06
2110,81.355
2115,244.87
2117,32.73
2125,327.355
2127,212.985
2133,13.955
2134,384.9
2135,132.34
2141,226.95
2143,46.135
2145,86.77
2146,29.745
2147,296.21
2148,66.875
2149,55.765
2165,124.34
2166,187.965
2177,223.015
