id,count
0,319.81
1,322.08
2,327.5
4,322.08
5,322.08
10,322.08
11,322.08
12,327.59
15,319.26
17,320.3
18,322.08
23,322.57
25,322.57
26,319.81
31,319.2
39,322.08
40,319.95
41,327.59
42,322.08
43,322.08
51,322.08
52,317.11
54,320.49
60,327.5
61,326.46
62,319.95
63,322.57
65,322.08
66,319.81
68,326.46
71,107.33
80,322.08
82,400.07
94,327.5
98,322.08
101,320.23
102,319.81
107,325.15
112,322.08
113,315.24
115,392.96
116,322.08
120,321.6
121,315.24
122,322.08
132,325.15
143,327.5
147,379.98
150,322.08
151,106.59
152,322.08
153,104.59
155,315.24
156,322.08
159,327.5
161,317.11
163,326.46
177,322.08
186,322.57
188,327.5
190,321.6
191,322.57
192,322.08
195,322.08
200,325.15
209,322.08
210,317.11
211,322.08
214,322.08
215,327.5
218,322.08
219,318.12
222,327.5
225,319.81
228,322.08
236,322.08
241,317.92
242,322.08
243,322.08
245,310.98
247,322.08
251,322.57
252,319.81
253,106.76
254,319.95
258,322.08
260,402.2
261,327.5
265,104.59
266,327.5
267,322.08
269,327.5
270,401.77
275,320.23
278,319.95
279,106.28
286,319.26
287,320.3
288,322.08
289,322.08
293,327.5
294,322.08
297,402.24
302,321.6
303,319.81
304,322.08
307,319.26
309,316.01
311,322.08
312,319.26
314,322.08
315,322.08
319,322.08
322,322.08
323,380.14
325,322.08
327,320.23
330,320.23
332,327.59
333,321.6
338,327.5
341,319.95
345,324.91
348,322.08
349,327.5
350,319.81
352,380.14
355,324.91
356,322.08
358,399.17
363,319.81
369,322.08
371,322.08
372,322.08
375,322.57
380,322.08
388,322.08
391,322.08
392,322.08
393,322.08
394,319.26
396,317.92
401,319.81
407,109.22
409,104.44
410,319.95
416,322.08
418,324.91
420,322.08
421,327.5
422,322.08
424,322.08
428,322.08
429,322.08
431,326.46
435,327.59
439,319.26
441,327.5
447,105.62
449,326.46
451,322.08
452,320.3
454,322.08
458,322.08
463,327.5
467,320.49
470,327.5
471,319.81
474,322.08
478,326.46
483,327.5
484,322.08
485,104.59
486,322.57
491,319.2
494,322.08
495,327.59
497,324.91
499,322.08
515,322.08
518,322.08
521,326.46
525,319.95
529,322.08
532,320.23
534,106.28
540,109.22
544,327.5
547,327.5
549,322.08
563,320.49
564,322.08
567,320.3
572,322.57
577,322.08
578,322.08
585,322.08
588,322.08
589,322.08
590,322.08
592,320.3
594,322.08
596,320.49
598,322.08
599,322.08
605,326.46
606,320.3
607,322.08
608,322.08
609,400.07
610,322.08
611,327.59
614,322.08
615,322.08
616,322.57
617,322.08
618,322.08
624,327.59
629,322.08
631,109.22
633,319.81
637,322.57
638,327.5
643,398.47
644,322.08
645,320.3
646,322.08
648,322.08
650,320.49
